Address,City,State,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"147 COLUMBIA AVE.","Jersey City",NJ,40.753329,-74.053675,1,rooftop,147,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"145 COLUMBIA AVE.","Jersey City",NJ,40.753268,-74.053715,1,rooftop,145,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"143 COLUMBIA AVE.","Jersey City",NJ,40.753207,-74.053755,1,rooftop,143,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"141 COLUMBIA AVE.","Jersey City",NJ,40.753147,-74.053794,1,rooftop,141,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"139 COLUMBIA AVE.","Jersey City",NJ,40.753087,-74.053834,1,rooftop,139,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"137 COLUMBIA AVE.","Jersey City",NJ,40.75303,-74.053871,1,rooftop,137,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"150 BLEECKER ST.","Jersey City",NJ,40.752819,-74.054009,1,rooftop,150,"Bleecker St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"152 BLEECKER ST.","Jersey City",NJ,40.752813,-74.054132,1,rooftop,152,"Bleecker St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"154 BLEECKER ST.","Jersey City",NJ,40.752843,-74.054213,1,rooftop,154,"Bleecker St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"156 BLEECKER ST.","Jersey City",NJ,40.752874,-74.054293,1,rooftop,156,"Bleecker St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"158 BLEECKER ST.","Jersey City",NJ,40.752902,-74.054365,1,rooftop,158,"Bleecker St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"160 BLEECKER ST.","Jersey City",NJ,40.752926,-74.054428,1,rooftop,160,"Bleecker St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"162 BLEECKER ST.","Jersey City",NJ,40.752951,-74.054493,1,rooftop,162,"Bleecker St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"164 BLEECKER ST.","Jersey City",NJ,40.752975,-74.054557,1,rooftop,164,"Bleecker St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"146 BLEECKER ST.","Jersey City",NJ,40.752736,-74.053756,1,rooftop,146,"Bleecker St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"138 COLUMBIA AVE.","Jersey City",NJ,40.752944,-74.053625,1,rooftop,138,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"140 COLUMBIA AVE.","Jersey City",NJ,40.753023,-74.053573,1,rooftop,140,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"144 COLUMBIA AVE","Jersey City",NJ,40.753114,-74.053514,1,rooftop,144,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"146 COLUMBIA AVE.","Jersey City",NJ,40.75319,-74.053464,1,rooftop,146,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"148 COLUMBIA AVE.","Jersey City",NJ,40.753251,-74.053423,1,rooftop,148,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"150 COLUMBIA AVE.","Jersey City",NJ,40.753312,-74.053383,1,rooftop,150,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"152 COLUMBIA AVE.","Jersey City",NJ,40.753373,-74.053344,1,rooftop,152,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"154 COLUMBIA AVE.","Jersey City",NJ,40.753433,-74.053305,1,rooftop,154,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"156 COLUMBIA AVE.","Jersey City",NJ,40.753493,-74.053265,1,rooftop,156,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"158 COLUMBIA AVE.","Jersey City",NJ,40.753553,-74.053226,1,rooftop,158,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"160 COLUMBIA AVE.","Jersey City",NJ,40.753613,-74.053186,1,rooftop,160,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"162 COLUMBIA AVE.","Jersey City",NJ,40.753673,-74.053147,1,rooftop,162,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"164 COLUMBIA AVE.","Jersey City",NJ,40.753733,-74.053108,1,rooftop,164,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"166 COLUMBIA AVE.","Jersey City",NJ,40.753792,-74.053069,1,rooftop,166,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"168 COLUMBIA AVE.","Jersey City",NJ,40.753851,-74.05303,1,rooftop,168,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"170 COLUMBIA AVE.","Jersey City",NJ,40.753911,-74.052991,1,rooftop,170,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"172 COLUMBIA AVE.","Jersey City",NJ,40.75397,-74.052952,1,rooftop,172,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"174 COLUMBIA AVE.","Jersey City",NJ,40.754028,-74.052914,1,rooftop,174,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"176 COLUMBIA AVE.","Jersey City",NJ,40.754091,-74.052873,1,rooftop,176,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"178 COLUMBIA AVE","Jersey City",NJ,40.754155,-74.052831,1,rooftop,178,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"180 COLUMBIA AVE.","Jersey City",NJ,40.754216,-74.052791,1,rooftop,180,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"182 COLUMBIA AVE.","Jersey City",NJ,40.754278,-74.052751,1,rooftop,182,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"184 COLUMBIA AVE.","Jersey City",NJ,40.754339,-74.05271,1,rooftop,184,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"186 COLUMBIA AVE.","Jersey City",NJ,40.7544,-74.05267,1,rooftop,186,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"188 COLUMBIA AVE.","Jersey City",NJ,40.754462,-74.05263,1,rooftop,188,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"190 COLUMBIA AVE.","Jersey City",NJ,40.754523,-74.052589,1,rooftop,190,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"194 COLUMBIA AVE","Jersey City",NJ,40.75459,-74.052537,1,rooftop,194,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"196 COLUMBIA AVE.","Jersey City",NJ,40.754685,-74.052483,1,rooftop,196,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"198 COLUMBIA AVE.","Jersey City",NJ,40.754749,-74.052441,1,rooftop,198,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"200 COLUMBIA AVE.","Jersey City",NJ,40.754814,-74.052399,1,rooftop,200,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"202 COLUMBIA AVE.","Jersey City",NJ,40.75488,-74.052356,1,rooftop,202,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"204 COLUMBIA AVE.","Jersey City",NJ,40.754946,-74.052312,1,rooftop,204,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"206 COLUMBIA AVE.","Jersey City",NJ,40.755007,-74.052272,1,rooftop,206,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"208 COLUMBIA AVE.","Jersey City",NJ,40.755067,-74.052233,1,rooftop,208,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"210 COLUMBIA AVE.","Jersey City",NJ,40.75511,-74.052108,1,rooftop,210,"Columbia Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"243 NORTH ST.","Jersey City",NJ,40.75501,-74.051857,1,rooftop,243,"North St","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"81 NELSON AVE.","Jersey City",NJ,40.754863,-74.051555,1,rooftop,81,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"79 NELSON AVE.","Jersey City",NJ,40.754805,-74.051575,1,rooftop,79,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"77 NELSON AVE.","Jersey City",NJ,40.754745,-74.051617,1,rooftop,77,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"75 NELSON AVE.","Jersey City",NJ,40.754682,-74.05166,1,rooftop,75,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"73 NELSON AVE.","Jersey City",NJ,40.754617,-74.051705,1,rooftop,73,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"71 NELSON AVE.","Jersey City",NJ,40.754552,-74.051749,1,rooftop,71,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"69 NELSON AVE.","Jersey City",NJ,40.754489,-74.051792,1,rooftop,69,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"67 NELSON AVE.","Jersey City",NJ,40.754425,-74.051836,1,rooftop,67,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"65 NELSON AVE.","Jersey City",NJ,40.754362,-74.05188,1,rooftop,65,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"63 NELSON AVE.","Jersey City",NJ,40.754303,-74.051921,1,rooftop,63,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"61 NELSON AVE.","Jersey City",NJ,40.754246,-74.051959,1,rooftop,61,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"59 NELSON AVE.","Jersey City",NJ,40.754189,-74.051998,1,rooftop,59,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"57 NELSON AVE.","Jersey City",NJ,40.754133,-74.052037,1,rooftop,57,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"55 NELSON AVE.","Jersey City",NJ,40.754076,-74.052076,1,rooftop,55,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"53 NELSON AVE.","Jersey City",NJ,40.75402,-74.052115,1,rooftop,53,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"51 NELSON AVE.","Jersey City",NJ,40.753964,-74.052153,1,rooftop,51,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"49 NELSON AVE.","Jersey City",NJ,40.753906,-74.052193,1,rooftop,49,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"47 NELSON AVE.","Jersey City",NJ,40.753849,-74.052233,1,rooftop,47,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"45 NELSON AVE.","Jersey City",NJ,40.753792,-74.052272,1,rooftop,45,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"43 NELSON AVE.","Jersey City",NJ,40.753734,-74.052312,1,rooftop,43,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"41 NELSON AVE.","Jersey City",NJ,40.753675,-74.052352,1,rooftop,41,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"39 NELSON AVENUE","Jersey City",NJ,40.753616,-74.052392,1,rooftop,39,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"37 NELSON AVE.","Jersey City",NJ,40.753557,-74.052433,1,rooftop,37,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"35 NELSON AVE.","Jersey City",NJ,40.753497,-74.052474,1,rooftop,35,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"33 NELSON AVE.","Jersey City",NJ,40.753437,-74.052516,1,rooftop,33,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"31 NELSON AVE.","Jersey City",NJ,40.753361,-74.052568,1,rooftop,31,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"27 NELSON AVE.","Jersey City",NJ,40.753271,-74.05263,1,rooftop,27,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"25 NELSON AVE.","Jersey City",NJ,40.753198,-74.05268,1,rooftop,25,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"23 NELSON AVE.","Jersey City",NJ,40.753138,-74.052721,1,rooftop,23,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"21 NELSON AVE.","Jersey City",NJ,40.753079,-74.052762,1,rooftop,21,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"19 NELSON AVE.","Jersey City",NJ,40.753018,-74.052803,1,rooftop,19,"Nelson Ave","Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
